,fromHarbor,toHarbor,ship,shippingFirm,passengers,vehicles,position,seatNumber,discount,price,departureDate,departureTime,arrivalTime,gender,birth_date,nationality,phone_number,firstName,lastName,email,cardNumber,creditName,creditSurame,creditExpiration
66,"Agia Marina Lerou, Greece (AML)","Nisiros, Greece (NIS)",SUPERJET,ALPHA LINES,5.0,5.0,Cabin-2 Beds [A2K],135.0,Retired NAT,24.138633868794827,2021-08-19,21:43:55,1900-01-01 22:51:55,F,1988-10-03,Gibraltar,242-785-3740x28955,Deborah,Reed,Deborah.Reed@gmail.com,GB40XHYU07469515966412,Deborah,Reed,10/25
67,"KOULOURA AIGIOU, Greece (760)","Ermioni, Greece (ERM)",FLYINGCAT 6,KATEROS,4.0,3.0,Cabin-2 Beds (Ext.) [A2],478.0,Three Children,60.77986358348613,1991-08-13,07:18:37,1900-01-01 22:49:37,M,1993-01-08,Trinidad and Tobago,(885)271-2939,Erik,Miller,Erik.Miller@gmail.com,GB15KDBL53226210073437,Erik,Miller,10/30
68,"Suda Bay, Greece (SUD)","Patras, Greece (GPA)",SEAJET2,ZANTE FERRIES ,3.0,3.0,Cabin-2 Beds [A2K],356.0,No discount,49.34554917777197,1971-06-11,21:45:00,1900-01-02 02:17:00,M,1980-09-09,Falkland Islands (Malvinas),149-951-6653,Larry,Williams,Larry.Williams@gmail.com,GB93PAOD37627081299173,Larry,Williams,12/23
69,"Schinousa Kykladon, Greece (SHC)","Kastelli Kissamou, Greece (KIS)",ASTERION II,ZANTE FERRIES ,1.0,2.0,Deck/Living Room [D] ,438.0,Three Children,88.32752701535006,2010-10-18,19:15:37,1900-01-02 08:05:37,M,1979-03-17,South Africa,(161)634-5222x389,Allen,Garrett,Allen.Garrett@gmail.com,GB95UCON77959418246965,Allen,Garrett,03/31
70,"Volos, Greece (VOL)","Epidavros, Greece (EPI)",ASTERION II,NOVA FERRIES,4.0,5.0,Cabin-4 Beds [A4K],5.0,College Student,95.5586889450572,1991-04-29,23:32:57,1900-01-02 03:57:57,M,1974-01-04,Lithuania,+1-123-737-8394x50617,Samuel,Contreras,Samuel.Contreras@gmail.com,GB90JQKC05835625002320,Samuel,Contreras,12/31
71,"Platygiali Etoloakarnanias, Greece (PLG)","KHRUSOMELIA (PHOURNOI), Greece (905)",F/B IONIS,GOUTOS LINES,3.0,1.0,Cabin-2 Beds (Ext.) [A2],353.0,Retired NAT,45.12705871467951,1984-09-05,13:54:05,1900-01-02 04:21:05,M,1977-09-11,Falkland Islands (Malvinas),(590)285-5313,William,Buck,William.Buck@gmail.com,GB72EGBY76831859375157,William,Buck,10/24
72,"Thessaloniki, Greece (SKG)","Samothraki, Greece (SAM)",H/S/C SANTORINI PALACE,AGIA MARINI NE,7.0,3.0,Cabin-2 Beds (Ext.) [AA2],228.0,Three Children,61.31710247124049,1996-09-18,18:29:41,1900-01-01 20:50:41,F,1994-08-31,Bhutan,731-386-4657x484,Angel,Moore,Angel.Moore@gmail.com,GB28GKGT06631528149617,Angel,Moore,11/26
73,"KOTRONAS LAKONIAS, Greece (757)","Aktio Vonitsas, Greece (AKT)",PAROS JET,LEBANTE FERRIES,4.0,5.0,Aviation Seat [ATS],196.0,Hoplites,14.606660222435531,1972-03-03,20:21:10,1900-01-02 13:02:10,F,1977-09-12,Angola,648.945.6214x986,Lisa,Griffin,Lisa.Griffin@gmail.com,GB66FWDW33766641309791,Lisa,Griffin,10/32
74,"Katapola, Greece (KTP)","Ereikousses Diapontioi Islands, Greece (ERK)",FLYINGCAT 5,SEAJETS,10.0,11.0,Cabin-3 Beds (Ext.) [A3],428.0,College Student,48.19241335258095,2000-07-11,06:01:11,1900-01-01 20:35:11,F,1976-07-29,Indonesia,(632)961-9541,Heidi,Norman,Heidi.Norman@gmail.com,GB49PCJR26519730101366,Heidi,Norman,05/25
75,"Agia Marina Lerou, Greece (AML)","MONE IBERON AGIOU OROUS, Greece (780)",MARE DI LEVANTE,SARONIC FERRIES,10.0,8.0,Cabin-4 Beds [AB4],110.0,Hoplites,19.985309432457043,2012-06-02,21:04:39,1900-01-02 13:32:39,F,1995-01-19,Croatia,612.879.7715x3770,Leslie,Kelly,Leslie.Kelly@gmail.com,GB55HAJC74386324412234,Leslie,Kelly,09/31
76,"Kosta Ermionidas, Greece (KEM)","PALIOURI KHALKIDIKES, Greece (805)",SUPERRUNNER JET,IONION PELAGOS NE,3.0,2.0,Cabin-3 Beds [AB3],72.0,No discount,16.005627358106555,2021-05-30,02:18:42,1900-01-01 18:12:42,F,1990-01-27,Botswana,182-163-7513,Monica,Stanley,Monica.Stanley@gmail.com,GB90LOJX16925267039173,Monica,Stanley,04/25
77,"Atalandi, Greece (ATA)","RAKHAI PHTHIOTIDAS, Greece (825)",HSC CAT,ΑΤΤΙCA GROUP,9.0,3.0,Cabin-3 Beds [AB3],115.0,Three Children,75.53383378486737,1986-10-12,07:01:28,1900-01-01 20:46:28,F,1993-09-16,Argentina,001-444-438-6026,Patricia,Ramirez,Patricia.Ramirez@gmail.com,GB78FDAD23508830858664,Patricia,Ramirez,02/32
78,"Parga, Greece (PAR)","Paxi, Greece (PAX)",STAVROS,LEBANTE FERRIES,8.0,9.0,Cabin-3 Beds [AB3],455.0,Retired NAT,24.098878790549463,1980-05-01,09:22:01,1900-01-01 18:59:01,M,2002-01-21,Colombia,914.717.0993x838,Thomas,Garner,Thomas.Garner@gmail.com,GB87IJBJ39633212195825,Thomas,Garner,08/32
79,"Agiokampos Larissas, Greece (AGK)","NEA PERAMOS, Greece (902)",NISOS RODOS,MINOAN LINES,10.0,7.0,Cabin-2 Beds (Ext.) [A2],160.0,Hoplites,64.39867193466293,2013-09-18,13:45:08,1900-01-01 18:30:08,F,1994-02-22,Niue,764.350.0021x050,Laurie,Cooper,Laurie.Cooper@gmail.com,GB91TLBJ46096562580560,Laurie,Cooper,03/32
80,"Klima, Greece (KLI)","Soupri, Greece (SOR)",BLUE STAR PAROS,IONION PELAGOS NE,7.0,3.0,Cabin-2 Beds (Ext.) [A2],155.0,No discount,28.69498228189285,2019-02-25,12:50:57,1900-01-02 06:32:57,F,1979-11-15,Mauritania,+1-660-038-9217x64553,Regina,Brooks,Regina.Brooks@gmail.com,GB60IRHK16791857861655,Regina,Brooks,09/30
81,"MARONEIA AG. KHARALAMPOU, Greece (099)","MONE IBERON AGIOU OROUS, Greece (780)",MASTERJET,AGIA MARINI NE,2.0,3.0,Cabin-2 Beds [A2K],434.0,No discount,89.78149245240502,1994-09-08,22:33:49,1900-01-02 07:08:49,M,1980-06-10,Senegal,+1-808-093-4887x9578,Douglas,Stevens,Douglas.Stevens@gmail.com,GB49STZU86619534687911,Douglas,Stevens,12/27
82,"IERAX (GERAKAS) LAKONIAS, Greece (739)","Kimi (Kymi), Greece (KIM)",BLUE CARRIER 1,AEGEAN FLYING DOLPHINS,1.0,1.0,Aviation Seat [ATS],396.0,No discount,65.923990074548,2002-03-19,22:28:50,1900-01-02 07:09:50,M,1993-12-15,Italy,480-805-9700x8420,Curtis,Evans,Curtis.Evans@gmail.com,GB20SRJM04277883334716,Curtis,Evans,01/31
83,"Kalilimenes, Greece (KLL)","Eleusina, Greece (EEU)",RAPIDLINK JET,AGIA MARINI NE,3.0,1.0,Aviation Seat [ATS],384.0,Having many children,60.49936612194839,1981-04-21,13:53:03,1900-01-01 20:24:03,F,1999-02-21,Saudi Arabia,(663)916-1321x84823,Lisa,Jones,Lisa.Jones@gmail.com,GB17ECEK20422563356652,Lisa,Jones,06/31
84,"Pachi, Greece (PME)","Alonnisos, Greece (ALO)",HIGHSPEED 4,ANEK LINES,1.0,1.0,Cabin-3 Beds (Ext.) [A3],470.0,No discount,69.23162852962241,1979-04-26,17:36:48,1900-01-02 10:47:48,F,1975-11-21,Guam,001-777-618-0244x7383,Andrea,Henderson,Andrea.Henderson@gmail.com,GB03MCTA47683504894369,Andrea,Henderson,01/33
85,"PISO LIVADI PAROS, Greece (857)","KAMEIROS SKALA RHODES, Greece (KSK)",MENEKRATIS,MIKRES KYKLADES,4.0,1.0,Cabin-4 Beds (Ext.) [A4],141.0,Three Children,16.2792545529455,1974-07-27,03:41:02,1900-01-01 11:04:02,F,1979-05-29,Slovakia (Slovak Republic),(264)556-6292x764,Diana,Wheeler,Diana.Wheeler@gmail.com,GB41WGZU10346473442719,Diana,Wheeler,03/32
86,"Assos, Greece (SOS)","Ermioni, Greece (ERM)",AERO 2 HIGHSPEED,DODEKANISSOS SEAWAYS,5.0,4.0,Cabin-4 Beds [AB4],90.0,Three Children,51.385988810940425,1977-04-23,16:55:05,1900-01-02 09:01:05,F,1993-08-30,Tajikistan,4231434050,Shawna,Berry,Shawna.Berry@gmail.com,GB83UJTP48753263852518,Shawna,Berry,11/25
87,"Othonoi, Greece (OTH)","KSULOKASTRO KORINTHIAS, Greece (798)",ALKINOOS,GOUTOS LINES,10.0,4.0,Aviation Seat [ATS],255.0,College Student,32.89467322977636,1972-02-26,19:56:10,1900-01-02 12:51:10,F,1977-01-14,Samoa,+1-326-841-8696x99588,Amy,Wolf,Amy.Wolf@gmail.com,GB47SNWA41975444822080,Amy,Wolf,09/24
88,"KASSANDRA KHALKIDIKES, Greece (749)","KOTSINAS LEMNOU, Greece (758)",BLUE CARRIER 1,SEA SPEED FERRIES,6.0,3.0,Cabin-2 Beds (Ext.) [A2],45.0,Retired NAT,76.50588741380531,1989-04-13,11:52:37,1900-01-02 04:23:37,M,1984-09-30,Falkland Islands (Malvinas),481.721.4362x9979,Shawn,Vasquez,Shawn.Vasquez@gmail.com,GB27APOY49909458386117,Shawn,Vasquez,04/27
89,"Piraeus, Greece (PIR)","Gavdos Chanea, Greece (GAD)",MASTERJET,NOVA FERRIES,6.0,4.0,Cabin-3 Beds (Ext.) [A3],224.0,Retired NAT,80.00855971666579,1981-03-21,08:29:14,1900-01-01 10:34:14,F,1989-10-31,Belize,192.346.1355x26248,Susan,Macias,Susan.Macias@gmail.com,GB49NNXI23899869251429,Susan,Macias,06/26
90,"Frikes Ithakis, Greece (SAT)","Tsingeli, Greece (TSI)",SUPERJET,NOVA FERRIES,2.0,3.0,Cabin-4 Beds [A4K],344.0,Having many children,98.3244645628978,1974-11-10,20:03:24,1900-01-02 10:18:24,F,1986-04-09,Guernsey,001-650-344-8019x382,Christine,Camacho,Christine.Camacho@gmail.com,GB47GAOO24063462100870,Christine,Camacho,08/27
91,"Kalathos Rodou, Greece (KLD)","Aktio Vonitsas, Greece (AKT)",FLYING DOLPHIN 19,SAOS,6.0,3.0,Cabin-4 Beds [AB4],181.0,College Student,65.29652975571439,1978-08-14,17:32:56,1900-01-02 13:00:56,M,1984-04-19,United States Minor Outlying Islands,048-339-8683x87825,Henry,Stewart,Henry.Stewart@gmail.com,GB46CBXA20679590157585,Henry,Stewart,08/31
92,"KAMEIROS SKALA RHODES, Greece (KSK)","MUTIKAS AITOL/NIAS, Greece (785)",ASTERION II,ANEK LINES,7.0,1.0,Deck/Living Room [D] ,355.0,Having many children,68.3867311720218,1977-07-29,02:12:26,1900-01-01 20:20:26,M,1984-12-01,Martinique,001-825-088-9254x7701,Tom,Floyd,Tom.Floyd@gmail.com,GB34TREU04659029511866,Tom,Floyd,05/32
93,"Vouliagmeni, Greece (VLM)","Samothraki, Greece (SAM)",F/B KRITI II,MIKRES KYKLADES,2.0,2.0,Cabin-4 Beds [AB4],245.0,Having many children,47.014051787504556,1975-03-05,09:34:46,1900-01-01 13:20:46,M,1992-06-26,Estonia,(944)000-9223x21298,Robert,Miller,Robert.Miller@gmail.com,GB31ADKO16438044510435,Robert,Miller,02/25
94,"Yaltra, Greece (YAL)","Leonidion, Greece (LND)",BLUE STAR NAXOS,ΑΤΤΙCA GROUP,9.0,10.0,Cabin-2 Beds (Ext.) [A2],94.0,No discount,93.27156986772565,2002-03-26,05:51:33,1900-01-01 21:53:33,M,1982-02-21,Brunei Darussalam,001-866-369-5855,Richard,Ortiz,Richard.Ortiz@gmail.com,GB13LWDV35142100730979,Richard,Ortiz,11/25
95,"Edipsos, Greece (EDI)","Molyvos, Greece (MOL)",BLUE STAR CHIOS,DODEKANISSOS SEAWAYS,8.0,2.0,Cabin-4 Beds (Ext.) [A4],194.0,No discount,33.95831716569977,2007-05-09,10:27:45,1900-01-01 13:02:45,F,1992-02-13,Oman,(010)838-0917x0104,Tammy,Gilbert,Tammy.Gilbert@gmail.com,GB97ASUV29688216634941,Tammy,Gilbert,04/28
96,"Perama, Greece (PER)","Amaliapolis, Greece (APL)",FLYING DOLPHIN 29,ANE KALYMNOU,7.0,7.0,Cabin-3 Beds (Ext.) [A3],237.0,Hoplites,25.935738794388804,1992-12-28,09:14:07,1900-01-01 17:01:07,M,1988-05-28,Guinea-Bissau,001-568-065-3272x7413,Joshua,Brown,Joshua.Brown@gmail.com,GB93WMIU23151119819845,Joshua,Brown,08/30
97,"Canakkale, Greece (TR-CKZ)","Stratoni, Greece (STI)",H/S/F OLYMPIC CHAMPION,IONION PELAGOS NE,1.0,2.0,Cabin-3 Beds [AB3],265.0,College Student,43.28892257572126,1971-04-17,13:44:45,1900-01-01 20:41:45,M,1979-12-01,Sierra Leone,+1-872-269-1402x0209,Dalton,Patterson,Dalton.Patterson@gmail.com,GB76XRZA33344541254685,Dalton,Patterson,07/25
98,"Nea Artaki, Greece (NAR)","Igoumenitsa, Greece (IGO)",ARTEMIS,AEGEAN FLYING DOLPHINS,5.0,6.0,Cabin-2 Beds [A2K],181.0,Hoplites,17.063394046853993,2012-09-03,06:47:09,1900-01-01 23:00:09,M,1975-05-31,Trinidad and Tobago,(077)044-3866x48509,Anthony,Robertson,Anthony.Robertson@gmail.com,GB34RPGR11399219341664,Anthony,Robertson,06/29
99,"Pitra, Greece (PIT)","KOTRONAS LAKONIAS, Greece (757)",FIOR DI LEVANTE,KARISTIA,8.0,6.0,Cabin-2 Beds (Ext.) [A2],343.0,No discount,77.94665636666195,2004-02-27,11:36:37,1900-01-01 23:03:37,F,1990-08-27,Poland,443.385.0902,Yvette,Jones,Yvette.Jones@gmail.com,GB85QQEH39389034229113,Yvette,Jones,03/27
100,"MARATHOKAMPOS SAMOU, Greece (MKP)","Keratsinion, Greece (KTS)",F/B PREVELIS,KERKYRAIKES GRAMMES,1.0,1.0,Cabin-2 Beds (Ext.) [A2],411.0,No discount,33.33780405888393,1974-08-26,16:25:19,1900-01-02 03:56:19,M,1988-07-22,Nepal,297.525.9229x3714,Brian,Ayala,Brian.Ayala@gmail.com,GB18UHTP34859015809934,Brian,Ayala,12/29
101,"Dafni, Greece (DAF)","Inousses, Greece (INO)",NISOS RODOS,ANEK LINES,9.0,8.0,Deck/Living Room [D] ,69.0,No discount,83.00362781824528,1974-12-30,20:46:47,1900-01-02 11:45:47,F,1984-10-22,Sweden,(321)544-7894x89935,Kimberly,Foster,Kimberly.Foster@gmail.com,GB48IGDY19476470279540,Kimberly,Foster,12/32
102,"SUKAMINEA LESBOU, Greece (834)","Kalamaki, Greece (KLM)",Η/S/F FESTOS PALACΕ,ANES FERRIES,6.0,4.0,Cabin-4 Beds [AB4],393.0,Three Children,45.42565690057219,1995-02-19,00:04:13,1900-01-01 10:03:13,F,1996-12-06,Latvia,199.736.0626,Morgan,Chase,Morgan.Chase@gmail.com,GB33ATVI27149547870093,Morgan,Chase,09/31
103,"Ios, Greece (IOS)","Andirrion, Greece (ANT)",BLUE STAR 2,MIKRES KYKLADES,3.0,1.0,Cabin-3 Beds [AB3],447.0,No discount,54.395898556020036,1986-04-12,04:47:32,1900-01-01 20:00:32,F,1987-07-08,Syrian Arab Republic,500-947-2834,Jennifer,Shaffer,Jennifer.Shaffer@gmail.com,GB55GWVF27040131314214,Jennifer,Shaffer,06/31
104,"Kardamyla, Greece (KDM)","Antikyra, Greece (ATK)",MARMARI EXPRESS,MINOAN LINES,2.0,3.0,Cabin-4 Beds (Ext.) [A4],279.0,Hoplites,49.34471527352039,1983-02-26,12:24:32,1900-01-01 13:54:32,M,1990-08-19,Jamaica,083.630.3328x31909,Ross,Simmons,Ross.Simmons@gmail.com,GB56KEGQ26713461437371,Ross,Simmons,01/31
105,"MULOI ARGOUS, Greece (784)","Moutsouna, Greece (MOU)",KERKIRA,ZANTE FERRIES ,6.0,6.0,Aviation Seat [ATS],370.0,Three Children,93.3761459449124,2011-09-01,05:49:03,1900-01-01 21:49:03,F,1984-03-24,New Caledonia,(866)065-2093x2406,Michelle,Lopez,Michelle.Lopez@gmail.com,GB18HJAI44015321386182,Michelle,Lopez,03/31
106,"Agia Galini Rethimnou, Greece (PIL)","Aigiali Amorgou, Greece (AIG)",ARTEMIS,MIKRES KYKLADES,7.0,6.0,Cabin-3 Beds [AB3],355.0,Having many children,81.3490999937185,2002-05-11,12:51:44,1900-01-01 16:25:44,M,2002-04-06,Chile,5429804244,Mark,Howard,Mark.Howard@gmail.com,GB59UBPM31052939422158,Mark,Howard,06/26
107,"Pelasyia, Greece (PEL)","Kimolos, Greece (KMS)",MARE DI LEVANTE,SEBECO LINES,3.0,3.0,Aviation Seat [ATS],91.0,Hoplites,80.70059886163332,1993-11-20,23:00:14,1900-01-02 06:57:14,M,1992-11-10,Papua New Guinea,7631397607,Douglas,Bates,Douglas.Bates@gmail.com,GB33EZWF02293470626946,Douglas,Bates,02/31
108,"Perama, Greece (PER)","Epidavros, Greece (EPI)",MARE DI LEVANTE,TRITON FERRIES,4.0,1.0,Cabin-4 Beds [A4K],330.0,College Student,15.548914162664353,1975-08-26,09:47:07,1900-01-01 18:33:07,F,1993-12-14,Netherlands,(350)833-1155,Christine,Torres,Christine.Torres@gmail.com,GB58BJTO71592141088742,Christine,Torres,07/26
109,"KERAMEIA LESVOS, Greece (751)","PSATHOPURGOS AKHAIAS, Greece (848)",ARIADNI,SEBECO LINES,6.0,7.0,Cabin-3 Beds (Ext.) [A3],489.0,Retired NAT,45.9339854138113,1980-12-16,03:56:07,1900-01-01 06:27:07,F,1980-04-20,British Indian Ocean Territory (Chagos Archipelago),+1-978-232-9711x77962,Heather,Jordan,Heather.Jordan@gmail.com,GB81QVQY90450715474035,Heather,Jordan,08/30
110,"Pissaetos Ithakis, Greece (PIS)","Thessaloniki, Greece (SKG)",EKATERINI P,SARONIC FERRIES,1.0,2.0,Aviation Seat [ATS],150.0,Retired NAT,43.01559206078228,2019-04-20,08:43:34,1900-01-02 00:25:34,M,1991-08-05,Canada,705.934.1435x141,Juan,Dalton,Juan.Dalton@gmail.com,GB59NAKK91465154893703,Juan,Dalton,03/29
111,"Nidhrion, Greece (NID)","PORTO KARRA KHALKIDIKES, Greece (854)",SUPERJET,KATEROS,6.0,3.0,Cabin-2 Beds (Ext.) [A2],338.0,College Student,64.46390312713638,1976-01-07,16:43:02,1900-01-02 01:01:02,M,1980-10-27,Luxembourg,784-193-3683x49763,Luis,Johnson,Luis.Johnson@gmail.com,GB14MAYA63861218800625,Luis,Johnson,08/24
112,"Polychnitos Lesvou, Greece (PLC)","PALAIOKASTRITSA KERKURAS, Greece (802)",MARMARI EXPRESS,SAOS,10.0,4.0,Cabin-2 Beds (Ext.) [A2],319.0,Having many children,12.512132487529268,2004-09-13,17:14:47,1900-01-01 18:27:47,F,1995-12-16,Austria,9755340310,Monica,Gonzalez,Monica.Gonzalez@gmail.com,GB51KGOY91488825606796,Monica,Gonzalez,09/31
113,"Epidavros, Greece (EPI)","Stavrochorion, Greece (SCR)",STAVROS,MIKRES KYKLADES,3.0,2.0,Cabin-3 Beds (Ext.) [A3],303.0,Having many children,22.169666046265846,2022-08-10,19:30:19,1900-01-01 21:12:19,M,1991-03-15,Saint Vincent and the Grenadines,001-880-093-9090x044,Jeffrey,Rojas,Jeffrey.Rojas@gmail.com,GB69ZYFY83147688188376,Jeffrey,Rojas,03/28
114,"MONE IBERON AGIOU OROUS, Greece (780)","IERAX (GERAKAS) LAKONIAS, Greece (739)",ANTIGONI,GOUTOS LINES,3.0,4.0,Aviation Seat [ATS],380.0,Retired NAT,65.43072831306787,2005-06-22,00:03:44,1900-01-01 13:17:44,M,1975-08-03,Taiwan,+1-025-637-9548,Zachary,Crosby,Zachary.Crosby@gmail.com,GB30QFHD70822660638217,Zachary,Crosby,07/28
115,"Thessaloniki, Greece (SKG)","Fiskardo, Greece (FIS)",MARE DI LEVANTE,SEBECO LINES,7.0,3.0,Cabin-2 Beds (Ext.) [AA2],191.0,Hoplites,39.24552385331246,1994-07-05,03:46:04,1900-01-01 05:22:04,F,2000-10-11,Guernsey,(161)984-1384x3988,Kelly,Crosby,Kelly.Crosby@gmail.com,GB70MVKL11651368677429,Kelly,Crosby,12/27
116,"Soupri, Greece (SOR)","Siteia, Greece (JSH)",BLUE STAR MYCONOS,SEBECO LINES,3.0,4.0,Cabin-4 Beds (Ext.) [A4],171.0,No discount,57.62384572412932,1975-02-04,16:52:05,1900-01-02 05:00:05,M,1983-10-04,Wallis and Futuna,(518)913-6740x2675,Jaime,Moore,Jaime.Moore@gmail.com,GB90YMKF63204696633815,Jaime,Moore,05/23
117,"Eratini, Greece (ETK)","Agiokampos Larissas, Greece (AGK)",SUPER STAR,SEAJETS,8.0,9.0,Cabin-3 Beds (Ext.) [A3],441.0,No discount,10.07817281728818,1979-01-21,02:34:46,1900-01-01 11:13:46,M,1986-08-26,Peru,+1-903-379-5840,Steven,Ingram,Steven.Ingram@gmail.com,GB82SIKA86146715763367,Steven,Ingram,11/32
118,"Alonnisos, Greece (ALO)","Frikes Ithakis, Greece (SAT)",SPEEDCAT 1,SARONIC FERRIES,8.0,2.0,Cabin-4 Beds [A4K],23.0,Having many children,47.93220301536007,2022-05-12,11:16:45,1900-01-01 22:02:45,F,1973-09-30,Netherlands Antilles,(478)802-7245x25053,Jennifer,Rangel,Jennifer.Rangel@gmail.com,GB55KTNA38680622740327,Jennifer,Rangel,09/30
119,"Agios Efstratios, Greece (AGO)","Kalymnos, Greece (KMI)",MARE DI LEVANTE,ALPHA LINES,8.0,9.0,Cabin-4 Beds [A4K],308.0,Hoplites,36.89909481120447,1975-09-11,15:24:35,1900-01-02 06:18:35,M,1987-01-30,Saint Vincent and the Grenadines,115-402-3950x5023,Robert,Moore,Robert.Moore@gmail.com,GB90TNHO87089249658764,Robert,Moore,01/33
120,"Skopelos, Greece (SKO)","KORTHION ANDROU, Greece (755)",BLUE STAR CHIOS,ΑΤΤΙCA GROUP,1.0,1.0,Deck/Living Room [D] ,215.0,Retired NAT,38.65891093777242,1980-02-23,21:36:30,1900-01-02 06:55:30,M,1988-10-06,Cambodia,798.875.3739x86037,Charles,Briggs,Charles.Briggs@gmail.com,GB09ECVI16343462674092,Charles,Briggs,03/29
121,"PLAKA LEMNOU, Greece (815)","Perama Geras Mytilinis, Greece (PGM)",WORLDCHAMPION JET,KATEROS,9.0,3.0,Cabin-2 Beds (Ext.) [AA2],467.0,Three Children,16.70063712429614,1976-09-10,07:56:07,1900-01-01 17:51:07,M,1976-01-04,Iraq,572.702.1555x2506,Brian,Ashley,Brian.Ashley@gmail.com,GB22BOLB17484559345176,Brian,Ashley,07/30
122,"Vrisakia, Greece (VRI)","Agia Marina Grammatikou Attikis, Greece (GMA)",NIKOLAOS,SARONIC FERRIES,4.0,4.0,Deck/Living Room [D] ,489.0,College Student,43.34249691462427,2017-04-22,23:22:22,1900-01-02 12:06:22,F,1996-05-28,Brunei Darussalam,(015)356-5681x465,Sarah,Perkins,Sarah.Perkins@gmail.com,GB88DGSZ76346407140726,Sarah,Perkins,11/23
123,"Moutsouna, Greece (MOU)","PURGOS KARUSTIAS EUBOIAS, Greece (824)",SEAJET2,ALPHA LINES,3.0,4.0,Cabin-3 Beds (Ext.) [A3],53.0,College Student,30.848424640654258,2012-03-25,08:13:21,1900-01-01 14:08:21,M,1985-12-01,Bahrain,440-713-2830,Anthony,Pitts,Anthony.Pitts@gmail.com,GB74YDIU25644010616997,Anthony,Pitts,05/30
124,"Poros Kefallinias, Greece (PKE)","Sikinos, Greece (SII)",STAVROS,SEAJETS,3.0,3.0,Cabin-2 Beds (Ext.) [A2],209.0,Retired NAT,22.924352539245433,1984-06-04,19:20:59,1900-01-02 07:07:59,M,1996-08-29,United States Virgin Islands,(467)324-7272x9141,Kenneth,Torres,Kenneth.Torres@gmail.com,GB68EUDJ96313760962165,Kenneth,Torres,10/23
125,"Kapsalion (Kythira), Greece (KAP)","Tolo Argolidos, Greece (TLA)",SUPERFAST I,MINOAN LINES,2.0,3.0,Deck/Living Room [D] ,340.0,Three Children,68.34216788771607,1980-02-01,22:51:13,1900-01-02 01:10:13,M,1981-04-25,Japan,001-631-583-4175x580,William,Fleming,William.Fleming@gmail.com,GB62IRYF80972518395223,William,Fleming,11/24
126,"Kalathos Rodou, Greece (KLD)","IERAX (GERAKAS) LAKONIAS, Greece (739)",KEFALONIA,MINOAN LINES,6.0,1.0,Cabin-3 Beds [AB3],137.0,Retired NAT,51.19168489255105,2010-11-11,01:45:39,1900-01-01 08:57:39,F,1977-08-10,Peru,022.457.9103x132,Karen,Lin,Karen.Lin@gmail.com,GB66KGDC23225155051762,Karen,Lin,07/24
127,"Chios, Greece (JKH)","Nafplion, Greece (NAF)",ARIADNI,MIKRES KYKLADES,7.0,6.0,Deck/Living Room [D] ,109.0,No discount,55.61335871703345,1975-10-03,11:45:41,1900-01-01 14:35:41,F,1993-05-05,Nigeria,888-074-7488x69865,Alejandra,Singleton,Alejandra.Singleton@gmail.com,GB69FOSF01146057346540,Alejandra,Singleton,12/24
128,"Rio, Greece (RIO)","Halki Dodekanison, Greece (HAL)",OLYMPUS,TRITON FERRIES,7.0,4.0,Cabin-3 Beds [AB3],65.0,College Student,48.70018795224203,2001-09-23,15:06:01,1900-01-01 17:23:01,M,1981-03-25,United States of America,(540)325-4499,Joseph,Sanchez,Joseph.Sanchez@gmail.com,GB02RVBP78798450505985,Joseph,Sanchez,09/24
129,"Palaia Epidavros, Greece (PEP)","Adamas Milos, Greece (ADL)",FLYINGCAT 4,KARISTIA,3.0,2.0,Cabin-3 Beds [AB3],17.0,Hoplites,20.19225343544739,2005-08-17,11:46:46,1900-01-02 00:31:46,M,1981-04-07,Samoa,001-876-777-5535x41810,Aaron,Henry,Aaron.Henry@gmail.com,GB24OMOD15265083129250,Aaron,Henry,09/27
130,"Thira, Greece (JTR)","Kefalos Ko, Greece (KEF)",FAST FERRIES ANDROS,AEGEAN FLYING DOLPHINS,4.0,4.0,Cabin-2 Beds (Ext.) [A2],29.0,College Student,39.06568064514454,1980-05-20,01:02:26,1900-01-01 08:42:26,M,1989-01-19,Liechtenstein,611.342.5642,Matthew,Sims,Matthew.Sims@gmail.com,GB46OCTQ30494564444976,Matthew,Sims,12/27
131,"KORTHION ANDROU, Greece (755)","Mykonos, Greece (JMK)",PROTEAS,MINOAN LINES,1.0,2.0,Cabin-4 Beds [AB4],346.0,Having many children,29.81250300373346,2009-07-31,06:34:12,1900-01-01 16:18:12,M,1996-10-21,Sweden,9133764998,James,Johnson,James.Johnson@gmail.com,GB21MXBG40291932053427,James,Johnson,09/29
132,"Aktio Vonitsas, Greece (AKT)","Achladi, Greece (ACL)",HIGHSPEED 4,KATEROS,9.0,9.0,Cabin-4 Beds [A4K],173.0,Hoplites,99.47312799305044,2015-07-09,08:42:11,1900-01-02 04:09:11,F,1997-12-10,Rwanda,982.061.3838x813,Katherine,Acevedo,Katherine.Acevedo@gmail.com,GB88CXOI34564194406945,Katherine,Acevedo,09/25
